Technique,Ordered Name,Coefficient
HySudeB,"('dickite1.spc Dickite NMNH106242', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'epidote1.spc Epidote GDS26.a 75-200um', 'elbaite1.spc Elbaite NMNH94217-1.a 659')","(0.027510199726168305, 0.024668569916090875, 0.00837121618027189, 0.006544476477418226, 0.006433236251291659)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dickite1.spc Dickite NMNH106242', 'datolit1.spc Datolite HS442.3B', 'dolomit1.spc Dolomite HS102.3B')","(0.08049447847174197, 0.010764230459128133, 0.009070438961487234, 0.006541808393183808, 0.004198625446457785, 0.0012059257489924894, 0.0009394626637869956)"
HySudeB,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'kaolini5.spc Kaolinite GDS11 <63um', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dickite1.spc Dickite NMNH106242', 'calcite1.spc Calcite WS272', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'kaolini7.spc Kaolinite CM5', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.017416249038778465, 0.015522298161500777, 0.011557452492085169, 0.009675158925157844, 0.007410517568647477, 0.005246431249686906, 0.005212964774169712, 0.0013872986898745545)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.0476296245855811, 0.01558255767946007, 0.004586081641170407, 0.004226455286438339, 0.0025760282829996005, 0.002388621101291248)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'datolit1.spc Datolite HS442.3B')","(0.06641640692465825, 0.020469949183776568, 0.011335842717793327, 0.0034159404940208803, 0.001907970448277181)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dickite1.spc Dickite NMNH106242', 'halloys5.spc Halloysite+Kaolinite CM29', 'talc1.spc Talc GDS23 74-250um fr', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.05505286793915366, 0.01891108611881331, 0.012990840926730241, 0.008426613810062055, 0.007306981679726476, 0.0004000086704911729)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'epidote1.spc Epidote GDS26.a 75-200um', 'talc1.spc Talc GDS23 74-250um fr', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'datolit1.spc Datolite HS442.3B')","(0.09980634746718281, 0.02503655593386196, 0.02051837841834459, 0.008421490829560072, 0.006082194651837688, 0.005848314070492163, 0.0023055761091781085, 0.0007493198902661324)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'gibbsit2.spc Gibbsite WS214', 'kaolini5.spc Kaolinite GDS11 <63um')","(0.12262134518926697, 0.024886629585651514, 0.009483329258748693, 0.0070368499008584984, 0.00206382260539699)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'kaolini7.spc Kaolinite CM5', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272')","(0.10836552784529283, 0.040614276688757334, 0.01635423255837078, 0.00937269815267508, 0.0055397071178554455, 0.004697752812017261, 0.0003635655327974563)"
HySudeB,"('pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr')","(0.025893683985720357, 0.019079543204737384, 0.009537184068512306)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'calcite1.spc Calcite WS272', 'kaolini5.spc Kaolinite GDS11 <63um', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr', 'dickite1.spc Dickite NMNH106242')","(0.08818662975211546, 0.01295319697587657, 0.006004420773850128, 0.0019293080588561333, 0.0014720699175264026, 0.0012325757215842076, 0.000924628875592437)"
HySudeB,"('pyrophy2.spc Pyrophyllite PYS1A <850um', 'epidote1.spc Epidote GDS26.a 75-200um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'kaolini5.spc Kaolinite GDS11 <63um', 'elbaite1.spc Elbaite NMNH94217-1.a 659')","(0.018313711770533987, 0.007758248864351572, 0.004943176220767348, 0.0036045323526716698, 0.0029712373140193364, 0.002423239804874239)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'dolomit1.spc Dolomite HS102.3B', 'gibbsit1.spc Gibbsite HS423.3B', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'carnall1.spc Carnallite NMNH98011')","(0.1130628084281959, 0.014084897500104507, 0.010344261644727775, 0.005043430768307954, 0.0036454353930084494, 0.0029788883191284414, 0.00022405989835723163)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.0694179712806294, 0.019081249701467014, 0.013468862053830936, 0.0037322195648159242, 0.0027199688536773915, 0.00042682883762208267)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B')","(0.028221789089332594, 0.019848115701980317, 0.014623829401566276, 0.0007346451695057276)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'epidote1.spc Epidote GDS26.a 75-200um', 'pyrophy3.spc Pyrophyllite SU1421', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'gibbsit1.spc Gibbsite HS423.3B', 'datolit1.spc Datolite HS442.3B')","(0.07207604621419099, 0.040275068623988934, 0.015143371017929287, 0.012249019762898293, 0.005005408322635234, 0.003959680769726483, 0.0019988539580267366, 0.001637679286699792, 0.000787600023382255)"
HySudeB,"('kaolini5.spc Kaolinite GDS11 <63um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'kaolini1.spc Kaolinite CM9', 'dickite1.spc Dickite NMNH106242', 'talc1.spc Talc GDS23 74-250um fr', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.041726205800108614, 0.026355247878108074, 0.020027031280803565, 0.016034848322515567, 0.010770020074403619, 0.00987945957128699, 0.004202453540483506, 0.002791329328634883)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'dolomit1.spc Dolomite HS102.3B', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr')","(0.09802157750335182, 0.050519029784118735, 0.011424929307553046, 0.005699548688924799, 0.003397840006198663, 0.003019892851711649, 0.0020276557770547584)"
HySudeB,"('kaolini7.spc Kaolinite CM5', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.0733966667518915, 0.017451817800141326, 0.009702566352722472, 0.0029943185711107452, 0.0003209104463544061)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr', 'kaolini1.spc Kaolinite CM9')","(0.07726592696492794, 0.018489931857711535, 0.0070090484326680415, 0.004867442728356997, 0.0014593957067941482)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'calcite1.spc Calcite WS272', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.05190946304305781, 0.01850854668051174, 0.01275872993189334, 0.010914468049032438, 0.006086128947177571, 0.00040058951134021856)"
HySudeB,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'kaolini7.spc Kaolinite CM5', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'epidote1.spc Epidote GDS26.a 75-200um', 'talc3.spc Talc WS659', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.037565027771017126, 0.019572986616792756, 0.017565924184868586, 0.004844699241986561, 0.00478144163121219, 0.004626341495649681, 0.002858807400764215, 0.0011287729598059158, 0.0005170372811637418)"
HySudeB,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dickite1.spc Dickite NMNH106242', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.031116968973344053, 0.022824761878045392, 0.022306998771881286, 0.005646276936763545, 0.0005376028700048475)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.07768420517755373, 0.03854038589067841, 0.025424580336195955, 0.004011697938853344, 0.0011996229133304915)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr')","(0.08862665497971267, 0.05432741664822943, 0.013347559156131419, 0.006159466901611476)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini7.spc Kaolinite CM5', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'talc1.spc Talc GDS23 74-250um fr')","(0.0778757681748913, 0.041706959943345015, 0.023082912738686262, 0.012336312079473577, 0.004475087782181777, 0.0030796610423545583)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'halloys5.spc Halloysite+Kaolinite CM29', 'dolomit1.spc Dolomite HS102.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.10737783146054126, 0.02336976154141987, 0.022580049016466895, 0.011231052188488421, 0.005413211402009679, 0.004939018496319423)"
HySudeB,"('pyrophy2.spc Pyrophyllite PYS1A <850um', 'halloys5.spc Halloysite+Kaolinite CM29', 'talc1.spc Talc GDS23 74-250um fr', 'kaolini1.spc Kaolinite CM9', 'calcite1.spc Calcite WS272', 'elbaite1.spc Elbaite NMNH94217-1.a 659')","(0.025663708221941025, 0.007153947197290918, 0.004727482262121076, 0.0035177099931231596, 0.0014411147434106185, 0.0006749350686016304)"
HySudeB,"('elbaite1.spc Elbaite NMNH94217-1.a 659', 'kaolini5.spc Kaolinite GDS11 <63um', 'dickite1.spc Dickite NMNH106242', 'calcite1.spc Calcite WS272', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr')","(0.022255297151439868, 0.021830496357330958, 0.01783976013439819, 0.010144050099718976, 0.007055331385301743, 0.0034541850711467467)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr')","(0.0336597555731579, 0.01916264759311054, 0.018848185316350144, 0.0102305451829419, 0.002167041475041047)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'pyrophy3.spc Pyrophyllite SU1421', 'halloys5.spc Halloysite+Kaolinite CM29', 'talc1.spc Talc GDS23 74-250um fr', 'gibbsit2.spc Gibbsite WS214', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc3.spc Talc WS659', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.08588656896607627, 0.022707067832637547, 0.019249231866235665, 0.013468818225288615, 0.011741609558271218, 0.004721098396607345, 0.0010648001207831138, 0.0010125599742801324)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'halloys5.spc Halloysite+Kaolinite CM29', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272')","(0.09414851990194031, 0.01681317370573188, 0.014953298346479921, 0.010461779705593187, 0.00021165266012976205)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'dickite1.spc Dickite NMNH106242', 'calcite1.spc Calcite WS272')","(0.06760254208526305, 0.023091908966157777, 0.016635368431616025, 0.0072912043478649425, 0.0012924552295971098)"
HySudeB,"('kaolini7.spc Kaolinite CM5', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dickite1.spc Dickite NMNH106242', 'kaolini1.spc Kaolinite CM9', 'talc1.spc Talc GDS23 74-250um fr', 'elbaite1.spc Elbaite NMNH94217-1.a 659')","(0.024001616683285293, 0.019383381988312725, 0.012853884615051728, 0.011771579883129926, 0.00573822855210206, 0.003890329117656331)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659')","(0.05707711818737303, 0.021482989321533863, 0.017603852787408506, 0.01558047639815339)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'pyrophy3.spc Pyrophyllite SU1421', 'halloys5.spc Halloysite+Kaolinite CM29', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'calcite1.spc Calcite WS272', 'gibbsit2.spc Gibbsite WS214')","(0.12431786035480931, 0.024176234452116876, 0.020615664732234824, 0.006587717528619773, 0.0017760524997580917, 0.0013314418622955093)"
HySudeB,"('dickite1.spc Dickite NMNH106242', 'kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.03145862056169918, 0.024918215993612894, 0.0151297383973445, 0.011057934915131122, 0.00966320300751498)"
