Technique,Ordered Name,Coefficient
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'a-alunit.spc Ammonioalunite NMNH145596', 'kainite.spc Kainite NMNH83904')","(0.06740346355908494, 0.021257951855767326, 0.013166654913310118, 0.009425690835498926, 0.0020348396980690094)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'howlite.spc Howlite GDS155', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.07195657115769868, 0.03250093001611562, 0.023061353113885134, 0.01574939595303079, 0.003746154626591953, 0.00357117082315901)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'natroli1.spc Natrolite HS169.3B', 'phalite.spc Polyhalite NMNH92669-4', 'syngenit.spc Syngenite GDS139')","(0.03959792649635382, 0.018417902940543622, 0.009121292434525079, 0.0026751255590574973, 0.00020564750660732298)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite5.spc Alunite HS295.3B', 'alunite1.spc Alunite GDS84 Na03', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.028218819107979822, 0.016249177706781855, 0.0135925452650396, 0.009542590733519847)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite6.spc Alunite SUSTDA-20', 'h2o-ice.spc H2O-Ice GDS136 77K', 'analcime.spc Analcime GDS1', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'datolit2.spc Datolite SU51399', 'ulexite1.spc Ulexite HS441.3B', 'howlite.spc Howlite GDS155', 'carnall1.spc Carnallite NMNH98011', 'dolomit1.spc Dolomite HS102.3B', 'hyperst4.spc Hypersthene PYX02.b 120um', 'niter.spc Niter GDS43 (K-Saltpeter)')","(0.1007472805774645, 0.05372100326379705, 0.037202451497167326, 0.030203444441587256, 0.028907328376960684, 0.020826209281021475, 0.020297431461502386, 0.017300472578619424, 0.011376091774570371, 0.011246455362803024, 0.008967158251236234, 0.0037720047158803917)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'analcime.spc Analcime GDS1', 'a-alunit.spc Ammonioalunite NMNH145596', 'gypsum1.spc Gypsum HS333.3B', 'alunite6.spc Alunite SUSTDA-20', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'beryl2.spc Beryl HS180.3B', 'kainite.spc Kainite NMNH83904', 'strontia.spc Strontianite HS272.3B', 'datolit1.spc Datolite HS442.3B')","(0.15387500267867255, 0.06235691279071414, 0.04729543575605458, 0.021550147346068648, 0.013102206823662033, 0.013093400672647172, 0.0030481138909565155, 0.0021363965936125745, 0.0009757728532285649, 0.000867217051964903, 8.278856924277731e-05)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'a-alunit.spc Ammonioalunite NMNH145596', 'analcime.spc Analcime GDS1')","(0.045017189996709034, 0.012425516042781916, 0.005727778109164464, 0.0028173156324698603)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63')","(0.05245473043416914, 0.000525130558275884)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'ulexite1.spc Ulexite HS441.3B', 'h2o-ice.spc H2O-Ice GDS136 77K', 'howlite.spc Howlite GDS155', 'a-chlori.spc Ammonium_Chloride GDS77', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'mascagn2.spc Mascagnite GDS65.b (fn)')","(0.18783845111472808, 0.07303861149006735, 0.036648602411607605, 0.024856771696073338, 0.014907182543950548, 0.014845209727296332, 0.012980848411689833, 0.0009234793092615855, 0.0007033445068236007)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'natroli2.spc Natrolite+Zeolit HS168.3B')","(0.0929886201296374, 0.02575891777890259, 0.020317338166944775, 0.014786123852480773)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1')","(0.054969817796895665, 0.03531057278377864, 0.019036741238345513, 0.006071490256961763, 0.0038262207117344092)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'alunite5.spc Alunite HS295.3B')","(0.057035558261901716, 0.023067979321898448, 0.013746331962569669)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'syngenit.spc Syngenite GDS139', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.009497121848486698, 0.0071459419656631495, 0.001912021733607645)"
HySudeB,"('natroli1.spc Natrolite HS169.3B', 'alunite2.spc Alunite GDS83 Na63', 'natroli2.spc Natrolite+Zeolit HS168.3B')","(0.028909817856591077, 0.025520116720836157, 0.0014405261822693573)"
HySudeB,"('a-alunit.spc Ammonioalunite NMNH145596', 'alunite2.spc Alunite GDS83 Na63')","(0.021021633891607584, 0.01788267955439944)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1', 'alunite6.spc Alunite SUSTDA-20', 'ulexite1.spc Ulexite HS441.3B', 'chabazit.spc Chabazite HS193.3B', 'howlite.spc Howlite GDS155', 'h2o-ice.spc H2O-Ice GDS136 77K', 'carnall1.spc Carnallite NMNH98011', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'phalite.spc Polyhalite NMNH92669-4')","(0.11343642418356062, 0.038091679410107986, 0.03328679310612046, 0.02616970203819282, 0.009664963118450083, 0.007113546428765544, 0.004828422637637495, 0.002074071990709888, 0.0008415906954877325, 0.00011972527684439346)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite5.spc Alunite HS295.3B', 'howlite.spc Howlite GDS155')","(0.04687284460273886, 0.03873655555761383, 0.007858553053783836)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite5.spc Alunite HS295.3B', 'howlite.spc Howlite GDS155')","(0.05594618534662122, 0.03790139792331385, 0.0018732923032840532)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'analcime.spc Analcime GDS1', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'howlite.spc Howlite GDS155')","(0.13514775917446492, 0.06451828625118315, 0.06012886928610045, 0.04283630376227275, 0.017904511624829478, 0.007749167468719033, 0.0029941251654251565, 0.00151830042543636)"
HySudeB,"('ulexite1.spc Ulexite HS441.3B', 'alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'halloys1.spc Halloysite NMNH106236', 'howlite.spc Howlite GDS155', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'brucite.spc Brucite HS247.3B')","(0.1321875497642296, 0.08386533382690405, 0.04899673299273261, 0.036918510376414464, 0.026821721071490542, 0.017794295384818245, 0.006313146886481208, 0.0028858078311249486, 0.0020290685983330456)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'ulexite1.spc Ulexite HS441.3B', 'alunite6.spc Alunite SUSTDA-20', 'phalite.spc Polyhalite NMNH92669-4', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B', 'gypsum1.spc Gypsum HS333.3B', 'lepidol5.spc Lepidolite NMNH105541')","(0.05965298606521534, 0.04238882380771535, 0.0327734796127825, 0.03178307066477936, 0.026701329356095045, 0.008754061919668394, 0.007808719447785171, 0.00460369450625013, 0.00020547326446443228)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite6.spc Alunite SUSTDA-20', 'halite.spc Halite HS433.3B', 'budding1.spc Buddingtonite GDS85 D-206', 'syngenit.spc Syngenite GDS139', 'alunite1.spc Alunite GDS84 Na03')","(0.03311976854029906, 0.015628808668237407, 0.01519043309416666, 0.007653280556702282, 0.0024250751293853155, 0.001113721788072035)"
HySudeB,"('natroli1.spc Natrolite HS169.3B',)","(0.030794550016775817,)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B')","(0.038500982413046746, 0.008423915592791894, 4.241867924297489e-06)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63',)","(0.035256580628979475,)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'alunite6.spc Alunite SUSTDA-20', 'alunite2.spc Alunite GDS83 Na63', 'kainite.spc Kainite NMNH83904', 'howlite.spc Howlite GDS155', 'thuring1.spc Thuringite SMR-15.a 115um', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'datolit1.spc Datolite HS442.3B')","(0.13044012659619345, 0.10468216041231711, 0.03980313738143518, 0.02888872639575613, 0.019733283450566443, 0.015536936994872613, 0.014769218747308046, 0.013252455077928507, 0.009601241157288977, 0.006312487847349195)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'chabazit.spc Chabazite HS193.3B', 'ulexite1.spc Ulexite HS441.3B', 'gypsum1.spc Gypsum HS333.3B', 'analcime.spc Analcime GDS1', 'howlite.spc Howlite GDS155', 'brucite.spc Brucite HS247.3B')","(0.11356495189039292, 0.04685605908982555, 0.029547166538116596, 0.023184938340654417, 0.02215635886757761, 0.01570502856951465, 0.014163292732228402, 0.005408635287704545)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'datolit1.spc Datolite HS442.3B', 'a-alunit.spc Ammonioalunite NMNH145596', 'howlite.spc Howlite GDS155')","(0.13249405901455077, 0.047850729173147075, 0.042389789432472895, 0.014531518242174739, 0.0071284384023241444, 0.001410395832966116, 0.0005791665201078564)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.01770820253889077, 0.004298661888561255, 0.001947258973267628)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'carnall1.spc Carnallite NMNH98011', 'dolomit1.spc Dolomite HS102.3B', 'alunite6.spc Alunite SUSTDA-20', 'howlite.spc Howlite GDS155', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.12257574849439978, 0.04829299702036168, 0.04695043040014907, 0.04034731451763204, 0.016089477947651958, 0.009240142614927787, 0.006259819157707941, 0.005974645744948901, 0.003810731718245583)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'kainite.spc Kainite NMNH83904')","(0.04369454989915113, 0.03873741260439367, 0.019918126768336805)"
HySudeB,"('natroli1.spc Natrolite HS169.3B',)","(0.024442199672685426,)"
HySudeB,"('alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B')","(0.04883890600555941, 0.018915393987793856, 0.001874953879676877)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1', 'ulexite1.spc Ulexite HS441.3B', 'alunite6.spc Alunite SUSTDA-20', 'ulexite2.spc Ulexite GDS138 Boron CA', 'datolit1.spc Datolite HS442.3B', 'carnall1.spc Carnallite NMNH98011', 'dolomit1.spc Dolomite HS102.3B', 'brucite.spc Brucite HS247.3B')","(0.15215061655607331, 0.06665938495129957, 0.06266600636782015, 0.022932009668760064, 0.013392505014325979, 0.009810633831871474, 0.00945211490185812, 0.0029278106118635666, 0.001848588232685848)"
HySudeB,"('natroli1.spc Natrolite HS169.3B',)","(0.009681840735718879,)"
