Technique,Ordered Name,Coefficient
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'pyrophy3.spc Pyrophyllite SU1421', 'dolomit1.spc Dolomite HS102.3B', 'alunite6.spc Alunite SUSTDA-20', 'datolit2.spc Datolite SU51399', 'kaolini7.spc Kaolinite CM5')","(0.2134164, 0.124381915, 0.073179156, 0.024491834, 0.022830728, 0.021346636, 0.018830879, 0.016188392, 0.00010179532)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'pyrophy3.spc Pyrophyllite SU1421', 'carnall1.spc Carnallite NMNH98011', 'gypsum2.spc Gypsum SU2202', 'calcite2.spc Calcite HS48.3B', 'halloys5.spc Halloysite+Kaolinite CM29', 'gypsum1.spc Gypsum HS333.3B', 'datolit1.spc Datolite HS442.3B')","(0.33794516, 0.14075227, 0.03070755, 0.024613298, 0.017886078, 0.017553091, 0.013061184, 0.009253474, 0.006748864)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B')","(0.25550124, 0.14361407, 0.0876173, 0.05688477, 0.035629753, 0.031434737, 0.0023466558)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'talc1.spc Talc GDS23 74-250um fr', 'dolomit1.spc Dolomite HS102.3B', 'datolit1.spc Datolite HS442.3B', 'jarosit5.spc Jarosite GDS24 Na')","(0.2721863, 0.14234278, 0.054162215, 0.045946635, 0.030064367, 0.010395856, 0.0082319025, 0.001810884, 0.0015988082, 0.0005258768)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'dolomit1.spc Dolomite HS102.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'strontia.spc Strontianite HS272.3B')","(0.25969556, 0.17128469, 0.04857153, 0.01804315, 0.011945018, 0.011568963, 0.008194119, 0.0075953994)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'carnall1.spc Carnallite NMNH98011', 'datolit1.spc Datolite HS442.3B', 'dolomit1.spc Dolomite HS102.3B')","(0.1774998, 0.17231633, 0.045254614, 0.04011084, 0.021152103, 0.0015696827, 0.0011273792, 0.00025633123)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'strontia.spc Strontianite HS272.3B')","(0.19512235, 0.11329601, 0.080391735, 0.03519764, 0.023893451, 0.014377207, 0.00955396, 0.008098228, 0.0027610022)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'dolomit1.spc Dolomite HS102.3B', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.17679471, 0.15383892, 0.041506734, 0.021949356, 0.02122722, 0.016526585, 0.01590365, 0.014110212, 0.0059387377)"
LASSO Regression,"('halloys5.spc Halloysite+Kaolinite CM29', 'analcime.spc Analcime GDS1', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'jarosit5.spc Jarosite GDS24 Na', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'kaolini2.spc Kaolinite KGa-1 (wxyl)')","(0.19458853, 0.14521286, 0.035485215, 0.023989704, 0.0102938125, 0.0057546753, 0.0051918128, 0.003655566)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'datolit2.spc Datolite SU51399', 'strontia.spc Strontianite HS272.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.18382716, 0.14583533, 0.053420052, 0.01842803, 0.016533764, 0.012312499, 0.011606046, 0.009426785, 0.005225169)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr', 'dolomit1.spc Dolomite HS102.3B', 'datolit1.spc Datolite HS442.3B')","(0.1532811, 0.13673328, 0.10868894, 0.033077296, 0.022678392, 0.0064283386, 0.004371643, 0.002974383)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'talc1.spc Talc GDS23 74-250um fr', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'strontia.spc Strontianite HS272.3B', 'jarosit1.spc Jarosite GDS99 K-y 200C')","(0.28237534, 0.16699061, 0.028723828, 0.026535438, 0.0106550995, 0.0071582426, 0.005863199, 0.0017717031, 0.00078696077)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'strontia.spc Strontianite HS272.3B', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.24502496, 0.1676179, 0.067804985, 0.05492832, 0.020175923, 0.01933289, 0.016574115, 0.012699081, 0.00017020597)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399')","(0.3283984, 0.14649679, 0.048129376, 0.0386003, 0.016843315, 0.015517623, 0.012395403, 0.002926373)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy3.spc Pyrophyllite SU1421', 'dolomit1.spc Dolomite HS102.3B')","(0.26200145, 0.15604478, 0.061085515, 0.055729527, 0.030490998, 0.013177794, 0.009753451, 0.007517636)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'calcite1.spc Calcite WS272')","(0.1532986, 0.12918006, 0.12539092, 0.046805363, 0.017516159, 0.013601155, 0.006489923, 0.0053425413, 0.0029801643, 0.002937157, 0.0024034025)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'strontia.spc Strontianite HS272.3B')","(0.21626401, 0.19003482, 0.048138782, 0.024082989, 0.022062907, 0.007991502, 0.0077949185, 0.0048490376)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'strontia.spc Strontianite HS272.3B', 'jarosit5.spc Jarosite GDS24 Na', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.1648553, 0.16381884, 0.046215758, 0.03509333, 0.029908046, 0.011273794, 0.008446787, 0.0044896277, 0.00015115818)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'rhodoch1.spc Rhodochrosite HS338.3B', 'dolomit1.spc Dolomite HS102.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'talc1.spc Talc GDS23 74-250um fr', 'calcite2.spc Calcite HS48.3B', 'kaolini3.spc Kaolinite KGa-2 (pxyl)')","(0.18005548, 0.1658158, 0.022719089, 0.019455979, 0.018868128, 0.017033882, 0.016209058, 0.012826557, 0.0034233192, 0.0014698412, 1.5341537e-05)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'jarosit5.spc Jarosite GDS24 Na', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy3.spc Pyrophyllite SU1421')","(0.16420251, 0.12966524, 0.073525734, 0.032241605, 0.028989324, 0.015260202, 0.008611554, 0.005854779, 0.005715386)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'carnall1.spc Carnallite NMNH98011', 'dolomit1.spc Dolomite HS102.3B', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.1709324, 0.13063158, 0.08013183, 0.030279553, 0.0139899785, 0.010141021, 0.009226586, 0.0049695247, 0.004705123, 6.6348766e-05)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.22516653, 0.17118686, 0.03997804, 0.016863612, 0.01363882, 0.013616986, 0.0047201407, 0.0029194343, 0.0012718397)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'rhodoch1.spc Rhodochrosite HS338.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'pyrophy3.spc Pyrophyllite SU1421', 'talc1.spc Talc GDS23 74-250um fr', 'strontia.spc Strontianite HS272.3B')","(0.16591318, 0.15886149, 0.093006834, 0.021141913, 0.017302377, 0.016963445, 0.0095208725, 0.007806098, 0.006465899, 0.0026571495)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'strontia.spc Strontianite HS272.3B', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'talc1.spc Talc GDS23 74-250um fr', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.21622135, 0.14725552, 0.09341362, 0.043363, 0.024506751, 0.017701758, 0.008594525, 0.0042135636, 0.003906857, 0.0008478579)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'jarosit5.spc Jarosite GDS24 Na', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'datolit1.spc Datolite HS442.3B')","(0.17959794, 0.1481868, 0.1307999, 0.062054843, 0.031944778, 0.017132781, 0.005109031, 0.0049527017, 0.0014816341)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'jarosit5.spc Jarosite GDS24 Na', 'strontia.spc Strontianite HS272.3B')","(0.19039355, 0.15051554, 0.087960646, 0.048504412, 0.03763585, 0.008804555, 0.008647646, 0.0062975935, 0.004747153, 0.003914273)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'halloys5.spc Halloysite+Kaolinite CM29', 'dolomit1.spc Dolomite HS102.3B')","(0.2251266, 0.20726544, 0.053693697, 0.04026332, 0.0187231, 0.009340062, 0.007690713, 0.005237485, 0.00045862776)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'halloys5.spc Halloysite+Kaolinite CM29', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'rhodoch1.spc Rhodochrosite HS338.3B')","(0.17818998, 0.17274386, 0.03577861, 0.033976026, 0.023711722, 0.022536734, 0.017943224, 0.01243179, 0.0019099027, 0.00010157361)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'jarosit5.spc Jarosite GDS24 Na', 'dolomit1.spc Dolomite HS102.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.17087561, 0.11714561, 0.0806748, 0.041255422, 0.03390409, 0.012201442, 0.011685846, 0.007211631, 0.005208896, 0.0033707863)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'dolomit1.spc Dolomite HS102.3B')","(0.18375568, 0.11769955, 0.07314817, 0.04221434, 0.027372632, 0.018864827, 0.0058349846, 0.0036808643, 0.0013888461)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.1829388, 0.103773795, 0.08693299, 0.0355614, 0.021178843, 0.01943907, 0.0020604793, 0.00048490733)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.19391406, 0.1806846, 0.026858483, 0.024159204, 0.0227791, 0.019048186, 0.018970618, 0.0060475483)"
LASSO Regression,"('halloys5.spc Halloysite+Kaolinite CM29', 'analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr', 'dolomit1.spc Dolomite HS102.3B', 'datolit1.spc Datolite HS442.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.17536855, 0.151544, 0.052476183, 0.0345445, 0.028571976, 0.010822384, 0.0060306382, 0.0043308334, 0.0025934838, 0.0011495418, 0.000664616)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'datolit1.spc Datolite HS442.3B')","(0.22242497, 0.15629861, 0.050578456, 0.037668392, 0.023992404, 0.02078537, 0.012633477, 0.007579509, 0.003150701, 0.002230395, 0.0012883729)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'dolomit1.spc Dolomite HS102.3B')","(0.31692502, 0.16514564, 0.067526154, 0.04606892, 0.006693141, 0.0064594606, 0.0002364135)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'calcite1.spc Calcite WS272', 'halloys5.spc Halloysite+Kaolinite CM29', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'jarosit5.spc Jarosite GDS24 Na', 'talc1.spc Talc GDS23 74-250um fr', 'kaolini3.spc Kaolinite KGa-2 (pxyl)')","(0.24864708, 0.16338666, 0.059657447, 0.023430359, 0.022779847, 0.014664353, 0.009380694, 0.0053764703, 0.0029008014, 0.002498199)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'jarosit1.spc Jarosite GDS99 K-y 200C')","(0.19231945, 0.15899436, 0.047581688, 0.034653187, 0.03364088, 0.022346526, 0.019733652, 0.005135662, 0.004625175, 0.0044859583)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'calcite1.spc Calcite WS272', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'carnall1.spc Carnallite NMNH98011', 'halloys5.spc Halloysite+Kaolinite CM29', 'strontia.spc Strontianite HS272.3B', 'rhodoch1.spc Rhodochrosite HS338.3B', 'kaolini3.spc Kaolinite KGa-2 (pxyl)')","(0.18718497, 0.18137902, 0.040554952, 0.022157641, 0.014524349, 0.014420157, 0.012864279, 0.011962543, 0.001708086, 0.00045124715)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'jarosit5.spc Jarosite GDS24 Na', 'talc1.spc Talc GDS23 74-250um fr')","(0.16901772, 0.13752069, 0.049696706, 0.045223676, 0.04268165, 0.017106319, 0.002655321, 0.0022915734, 3.0086105e-05)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'datolit1.spc Datolite HS442.3B')","(0.16771589, 0.13582225, 0.092747, 0.019006193, 0.015372573, 0.011958182, 0.010995983, 0.009072285, 0.008405184, 0.00045060186)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'strontia.spc Strontianite HS272.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.16398217, 0.116923474, 0.11493395, 0.046206363, 0.020052606, 0.014587351, 0.0070682275, 0.004143516, 0.0013336764)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.21217425, 0.1541126, 0.066510014, 0.048285086, 0.025758224, 0.01427416, 0.006917842, 0.006871892, 0.0020676665)"
LASSO Regression,"('halloys5.spc Halloysite+Kaolinite CM29', 'analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'talc1.spc Talc GDS23 74-250um fr')","(0.1578565, 0.14775683, 0.11254952, 0.03244147, 0.02224377, 0.016858393, 0.014086553, 0.008650078, 0.007490251, 0.0021461225)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'dolomit1.spc Dolomite HS102.3B', 'halloys5.spc Halloysite+Kaolinite CM29', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'jarosit5.spc Jarosite GDS24 Na', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.21589272, 0.15332118, 0.04455169, 0.02979775, 0.022597231, 0.019292638, 0.01476668, 0.0027807353, 0.0011156638, 0.0005777698)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'calcite1.spc Calcite WS272', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.20746084, 0.19666083, 0.05999771, 0.042112187, 0.018464679, 0.016059903, 0.009046882, 0.0011459836)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'calcite1.spc Calcite WS272', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'carnall1.spc Carnallite NMNH98011', 'halloys5.spc Halloysite+Kaolinite CM29', 'strontia.spc Strontianite HS272.3B', 'dolomit1.spc Dolomite HS102.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.17966299, 0.10138103, 0.080983944, 0.042592987, 0.022089053, 0.020148689, 0.018972622, 0.017816316, 0.009195554, 0.0034220936, 0.0024111965)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'halloys5.spc Halloysite+Kaolinite CM29', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B')","(0.1928823, 0.17232119, 0.045053165, 0.04439103, 0.039263997, 0.012477032, 0.00653334, 0.0007263746, 0.0005964861)"
LASSO Regression,"('halloys5.spc Halloysite+Kaolinite CM29', 'analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'talc1.spc Talc GDS23 74-250um fr', 'carnall1.spc Carnallite NMNH98011', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'lizardi2.spc Lizardite NMNHR4687.b 165')","(0.19505522, 0.14634259, 0.034368552, 0.024922062, 0.018372502, 0.014749732, 0.008357737, 0.00811111, 0.0077849254, 0.007390226, 0.0008632081)"
