Technique,Ordered Name,Coefficient
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'howlite.spc Howlite GDS155', 'calcite1.spc Calcite WS272')","(0.18903908, 0.15320584, 0.073753774, 0.030969422, 0.010658878, 0.005877952, 0.004503851, 0.0026665083)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'dickite1.spc Dickite NMNH106242', 'kaolini2.spc Kaolinite KGa-1 (wxyl)')","(0.18679284, 0.1586746, 0.042630475, 0.012414719, 0.011423352, 0.004981295, 0.0035153225, 0.0015332263)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'kaolini2.spc Kaolinite KGa-1 (wxyl)')","(0.1579971, 0.1547596, 0.01621005, 0.01335755, 0.010682488, 0.006609555)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'datolit2.spc Datolite SU51399', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'pyrophy3.spc Pyrophyllite SU1421')","(0.16650589, 0.11909047, 0.054971248, 0.005580909, 0.003982457, 0.003324976)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'datolit1.spc Datolite HS442.3B', 'calcite1.spc Calcite WS272', 'dickite1.spc Dickite NMNH106242', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)')","(0.19474995, 0.082259156, 0.056054942, 0.009170617, 0.004278066, 0.0026603227, 0.0015163005, 0.00030121053)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'lepidol2.spc Lepidolite NMNH105538', 'datolit2.spc Datolite SU51399', 'lizardi2.spc Lizardite NMNHR4687.b 165')","(0.18754788, 0.095151745, 0.038775418, 0.020615865, 0.0097775245, 0.0050192145, 0.0001061374)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.1808156, 0.09565043, 0.0693204, 0.014083573, 0.012583251, 0.0035136668, 0.000238314)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'dickite1.spc Dickite NMNH106242', 'datolit1.spc Datolite HS442.3B', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'strontia.spc Strontianite HS272.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.1591325, 0.093984626, 0.066581026, 0.029036734, 0.014304574, 0.013714427, 0.0036428487, 0.0034243118, 0.0006911083)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B')","(0.13365754, 0.116678536, 0.07090142, 0.04661594, 0.010734575)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421')","(0.2053099, 0.17524426, 0.033087116, 0.019774556, 0.009626726, 0.0017148665)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'gypsum1.spc Gypsum HS333.3B', 'datolit2.spc Datolite SU51399')","(0.1612434, 0.12367373, 0.08072125, 0.013307642, 0.013004949, 0.0014974915, 3.4108496e-05)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'alunite2.spc Alunite GDS83 Na63', 'howlite.spc Howlite GDS155', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272')","(0.20028739, 0.07132253, 0.065257266, 0.059713557, 0.018102856, 0.013769835, 0.0064857514)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.19787595, 0.11494356, 0.060995366, 0.014800417, 0.007271687, 0.00622743, 0.0048619118)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.19626023, 0.0832437, 0.06043818, 0.016964285, 0.01099624, 0.010356094, 0.009497802)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272')","(0.2087642, 0.08780212, 0.05258171, 0.038502123, 0.009847536, 0.009797292, 0.0042123613, 0.0034676574)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit1.spc Datolite HS442.3B', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.18292317, 0.11328623, 0.09333978, 0.030824233, 0.0062957127, 0.0059851645, 0.005142631)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'howlite.spc Howlite GDS155', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit2.spc Datolite SU51399', 'dolomit1.spc Dolomite HS102.3B')","(0.16223747, 0.10584056, 0.061282285, 0.034497403, 0.016988438, 0.012272845, 0.004483903, 0.0026340322, 0.0017516279)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)')","(0.20426452, 0.17567253, 0.087729394, 0.023755528, 0.006474016, 0.00031602255)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155', 'gypsum1.spc Gypsum HS333.3B', 'calcite1.spc Calcite WS272', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.20193668, 0.15150453, 0.084194526, 0.025408026, 0.0124921445, 0.009233163, 0.008064851, 0.0030156188, 0.0028104144)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'gypsum1.spc Gypsum HS333.3B', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)')","(0.18003644, 0.09950343, 0.09478227, 0.027251331, 0.0150356125, 0.014979377, 0.013771949, 0.009703664)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'howlite.spc Howlite GDS155', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272')","(0.20299438, 0.10454941, 0.07028849, 0.025747482, 0.018830504, 0.011152446, 0.008399214)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'datolit2.spc Datolite SU51399', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'alunite2.spc Alunite GDS83 Na63')","(0.20632432, 0.11094208, 0.070597164, 0.018936867, 0.008328746, 0.00017231182)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B')","(0.22048262, 0.13113533, 0.056970913, 0.012265204, 0.0049726507)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272')","(0.20381461, 0.07716458, 0.05573166, 0.03726943, 0.010325105, 0.009836025, 0.0032872525, 0.00044233177)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'rhodoch1.spc Rhodochrosite HS338.3B', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.16962598, 0.12795904, 0.11174174, 0.02171815, 0.016246375, 0.015509117, 0.0073409546)"
LASSO Regression,"('alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'dickite1.spc Dickite NMNH106242')","(0.17408276, 0.10990163, 0.08612981, 0.01969572, 0.010513561, 0.010243939, 0.004724897)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.20399334, 0.12407108, 0.11876368, 0.018369406, 0.01158731, 0.0004806668)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272')","(0.1988458, 0.12003199, 0.107761875, 0.018764626, 0.013562269, 0.012396043, 0.0058172904)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'howlite.spc Howlite GDS155', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421')","(0.22432563, 0.100077644, 0.053812783, 0.03633787, 0.01724152, 0.014208088, 0.011600968, 0.004854428)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'datolit1.spc Datolite HS442.3B')","(0.18751702, 0.08339356, 0.058659393, 0.027960183, 0.026589448, 0.013143638, 0.003368047, 0.0031991776)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B')","(0.21672182, 0.087560035, 0.067099206, 0.0273582, 0.008453862, 0.007446335, 0.00010519481)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B', 'calcite1.spc Calcite WS272', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.17408839, 0.08726738, 0.077886365, 0.017059026, 0.016085219, 0.015663275, 0.0036434967, 0.0007781984)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'kaolini2.spc Kaolinite KGa-1 (wxyl)')","(0.19567022, 0.08775965, 0.047688235, 0.038231757, 0.011176173, 0.010289632, 0.008092826, 0.0038028099)"
LASSO Regression,"('alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155', 'rhodoch1.spc Rhodochrosite HS338.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'pyrophy3.spc Pyrophyllite SU1421')","(0.13882546, 0.13321814, 0.064949825, 0.051037043, 0.02027519, 0.012962682, 0.010486666, 0.0071171923, 0.0011966715)"
LASSO Regression,"('alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini7.spc Kaolinite CM5', 'datolit1.spc Datolite HS442.3B', 'alunite1.spc Alunite GDS84 Na03', 'halloys5.spc Halloysite+Kaolinite CM29', 'howlite.spc Howlite GDS155', 'rhodoch1.spc Rhodochrosite HS338.3B', 'calcite1.spc Calcite WS272', 'lepidol2.spc Lepidolite NMNH105538', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.15964305, 0.1555319, 0.023729738, 0.017662924, 0.015301028, 0.014775548, 0.008076764, 0.007587095, 0.006721148, 0.006167434, 0.0034561441, 0.003152857)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'dickite1.spc Dickite NMNH106242', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'calcite1.spc Calcite WS272')","(0.21063113, 0.11429687, 0.055237643, 0.029212967, 0.023213912, 0.011233749, 0.0038902187, 0.0021464906, 0.0019534114, 0.00031775777)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'gypsum2.spc Gypsum SU2202', 'datolit1.spc Datolite HS442.3B')","(0.21505052, 0.13604972, 0.055622987, 0.014701727, 0.012724583, 0.007315303)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'halloys5.spc Halloysite+Kaolinite CM29', 'alunite6.spc Alunite SUSTDA-20', 'dickite1.spc Dickite NMNH106242', 'datolit2.spc Datolite SU51399', 'gypsum1.spc Gypsum HS333.3B', 'lepidol2.spc Lepidolite NMNH105538', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.18969867, 0.09364075, 0.040273417, 0.03388453, 0.018142328, 0.00933178, 0.004055347, 0.0040372033, 0.0015781684, 0.0010318455, 0.00024964655)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'alunite6.spc Alunite SUSTDA-20', 'pyrophy3.spc Pyrophyllite SU1421', 'howlite.spc Howlite GDS155', 'gypsum2.spc Gypsum SU2202', 'halloys5.spc Halloysite+Kaolinite CM29', 'datolit1.spc Datolite HS442.3B', 'datolit2.spc Datolite SU51399')","(0.11499236, 0.08604768, 0.07046741, 0.030538647, 0.027868167, 0.025198374, 0.011117601, 0.010633482, 0.008887447, 0.004323981)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'dolomit1.spc Dolomite HS102.3B')","(0.22348593, 0.11239281, 0.0662405, 0.024012865, 0.015027736, 0.013406412, 0.006844615, 0.0025336673, 0.00224563)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'alunite6.spc Alunite SUSTDA-20', 'datolit2.spc Datolite SU51399', 'calcite1.spc Calcite WS272', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.18410458, 0.09463058, 0.07299094, 0.024749503, 0.023686823, 0.013943477, 0.008667859, 0.0014159776)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.16715552, 0.11957291, 0.06867059, 0.036888972, 0.025600472, 0.0053738547)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'halloys5.spc Halloysite+Kaolinite CM29', 'datolit2.spc Datolite SU51399', 'lepidol2.spc Lepidolite NMNH105538', 'pyrophy3.spc Pyrophyllite SU1421', 'gypsum1.spc Gypsum HS333.3B')","(0.18855904, 0.11792935, 0.0648489, 0.036139127, 0.010761071, 0.0034048744, 0.003313248, 0.0006191334)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'lepidol2.spc Lepidolite NMNH105538', 'gypsum2.spc Gypsum SU2202')","(0.20626974, 0.10622322, 0.04408636, 0.03006535, 0.021970607, 0.007968583, 0.00201341, 0.0013769261)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'alunite6.spc Alunite SUSTDA-20', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272')","(0.20564127, 0.07497655, 0.055994213, 0.048252407, 0.017135337, 0.01153719, 0.01084656, 0.00044455714)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.18546881, 0.11946563, 0.0715975, 0.02403094, 0.023547804, 0.0022717686)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B', 'dolomit1.spc Dolomite HS102.3B', 'howlite.spc Howlite GDS155')","(0.21277133, 0.072906405, 0.06328032, 0.029653529, 0.029619412, 0.007864308, 0.0017057123, 0.00075884204)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite6.spc Alunite SUSTDA-20', 'alunite1.spc Alunite GDS84 Na03', 'halloys5.spc Halloysite+Kaolinite CM29', 'datolit1.spc Datolite HS442.3B', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421')","(0.21021004, 0.10640102, 0.053654283, 0.037090026, 0.012893174, 0.012887414, 0.0015507885)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'carnall1.spc Carnallite NMNH98011', 'pyrophy3.spc Pyrophyllite SU1421', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.24106571, 0.08744434, 0.07968422, 0.031395204, 0.0147172995, 0.01329669, 0.009743314, 0.0034665547, 0.0011363592)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B')","(0.17760162, 0.09724507, 0.082985714, 0.029826025, 0.017614132)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'alunite6.spc Alunite SUSTDA-20', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272')","(0.22859454, 0.07696616, 0.043553483, 0.041905172, 0.01422324, 0.0135310665, 0.0070225974, 0.0017938907)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite6.spc Alunite SUSTDA-20', 'alunite1.spc Alunite GDS84 Na03', 'datolit2.spc Datolite SU51399', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'dolomit1.spc Dolomite HS102.3B')","(0.21919516, 0.10040967, 0.06591231, 0.01994986, 0.011247327, 0.0041573285)"
