Technique,Ordered Name,Coefficient
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'montmor2.spc Montmorillonite SAz-1', 'laumonti.spc Laumontite GDS5', 'strontia.spc Strontianite HS272.3B')","(0.2319965, 0.032006256, 0.029565617, 0.027158588, 0.013879334, 0.012042984, 0.0047198934, 0.003594187, 0.0014986288)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011')","(0.21851426, 0.04108885, 0.03692438, 0.031007648, 0.011300651)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'chlorit2.spc Chlorite SMR-13.a 104-150')","(0.17798167, 0.07253183, 0.0320399, 0.02219705, 0.015336656, 0.010587866, 0.002220858)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'phalite.spc Polyhalite NMNH92669-4', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.17915869, 0.039565355, 0.02929775, 0.025651274, 0.023612501, 0.01448834, 0.004671294, 0.0006714001)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'rhodoch1.spc Rhodochrosite HS338.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.18897389, 0.037693895, 0.022717588, 0.01887835, 0.010770516, 0.009762671, 0.00083355396)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'phalite.spc Polyhalite NMNH92669-4', 'laumonti.spc Laumontite GDS5')","(0.17103162, 0.033427477, 0.03130967, 0.019080216, 0.010660787, 0.008103173, 0.005732267, 0.0044263205)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1')","(0.23587325, 0.031891607, 0.026260769, 0.017690543, 0.006856869)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'montmor2.spc Montmorillonite SAz-1', 'phalite.spc Polyhalite NMNH92669-4', 'niter.spc Niter GDS43 (K-Saltpeter)', 'laumonti.spc Laumontite GDS5')","(0.1786252, 0.03572591, 0.031716645, 0.030866187, 0.012204895, 0.007866429, 0.0044552973, 0.0015383224, 0.0011441596)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B')","(0.24661955, 0.03849394, 0.028668087, 0.020667274, 0.016915506, 0.004118968)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'montmor8.spc Montmorillonite STx-1', 'neodymiu.spc Neodymium_Oxide GDS34', 'carnall1.spc Carnallite NMNH98011', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.15892649, 0.051095527, 0.031942867, 0.023303773, 0.022902856, 0.018709384, 0.004832884)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'carnall1.spc Carnallite NMNH98011')","(0.2038911, 0.04929647, 0.046191398, 0.012244889, 0.007928185, 0.006080097)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1')","(0.22213393, 0.04582433, 0.03477078, 0.0340383, 0.030323368)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'jarosit1.spc Jarosite GDS99 K-y 200C')","(0.20848888, 0.08550577, 0.043141548, 0.029827137, 0.005412196, 0.00305682, 0.0029910286)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'sepioli2.spc Sepiolite SepNev-1', 'carnall1.spc Carnallite NMNH98011', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'bassanit.spc Bassanite GDS145 (syn)', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.16321152, 0.09095722, 0.04308895, 0.028293848, 0.021471256, 0.017543986, 0.0060825166, 0.0033331302, 0.002476022)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'rhodoch1.spc Rhodochrosite HS338.3B', 'laumonti.spc Laumontite GDS5', 'neodymiu.spc Neodymium_Oxide GDS34', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.17600748, 0.07825673, 0.031979587, 0.026387306, 0.025856575, 0.007985951, 0.0056619514, 0.0021059974, 0.00035752414)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'lepidol5.spc Lepidolite NMNH105541')","(0.20443164, 0.034814276, 0.028183639, 0.02497598, 0.015902014)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1')","(0.1922755, 0.0254525, 0.023963049, 0.020460721, 0.013454808)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.21768495, 0.04053514, 0.029691977, 0.016594639, 0.0009891085)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'montmor8.spc Montmorillonite STx-1', 'rhodoch1.spc Rhodochrosite HS338.3B', 'strontia.spc Strontianite HS272.3B')","(0.21804403, 0.03536399, 0.018022308, 0.016735071, 0.0049114213, 9.677774e-05)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1')","(0.21237548, 0.044562094, 0.016779775, 0.012807721, 0.0022496518)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.1900004, 0.06625587, 0.036906257, 0.029191233, 0.011874152, 0.0013445691)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'laumonti.spc Laumontite GDS5', 'sepioli3.spc Sepiolite SepSp-1', 'witherit.spc Witherite HS273.3B', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.21458788, 0.049069673, 0.03415767, 0.025016727, 0.010744179, 0.0073519726, 0.006736186, 0.0054504876, 0.001973577)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'montmor8.spc Montmorillonite STx-1', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B')","(0.23286834, 0.0509342, 0.036897123, 0.02985938, 0.025417846, 0.012069324)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'laumonti.spc Laumontite GDS5', 'bassanit.spc Bassanite GDS145 (syn)', 'zoisite.spc Zoisite HS347.3B', 'neodymiu.spc Neodymium_Oxide GDS34', 'rhodoch1.spc Rhodochrosite HS338.3B')","(0.18781829, 0.07025737, 0.03619736, 0.031005777, 0.018781243, 0.018098203, 0.0046106433, 0.0040981225, 0.0024566094, 0.00084224984)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1', 'montmor2.spc Montmorillonite SAz-1', 'rhodoch1.spc Rhodochrosite HS338.3B', 'strontia.spc Strontianite HS272.3B')","(0.21896537, 0.058126926, 0.04211732, 0.032093838, 0.03191756, 0.03137928, 0.017721131)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'strontia.spc Strontianite HS272.3B', 'bassanit.spc Bassanite GDS145 (syn)')","(0.20369461, 0.04061008, 0.029461568, 0.021501238, 0.009823426, 0.009314502, 0.0055038757, 0.005450503)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'sepioli3.spc Sepiolite SepSp-1', 'saponit2.spc Saponite SapCa-1.AcB', 'rhodoch1.spc Rhodochrosite HS338.3B')","(0.18272729, 0.0670092, 0.02623278, 0.026183803, 0.019073332, 0.011714922, 0.0017154047, 0.000552979)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'neodymiu.spc Neodymium_Oxide GDS34', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.19086601, 0.059389144, 0.019060252, 0.018909736, 0.018555196, 0.015594988, 0.0062783225)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'neodymiu.spc Neodymium_Oxide GDS34', 'montmor2.spc Montmorillonite SAz-1')","(0.17889081, 0.029071344, 0.020259561, 0.018921403, 0.011654356, 0.009035666, 0.008343207, 0.00021448646)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'rhodoch1.spc Rhodochrosite HS338.3B', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'jarosit1.spc Jarosite GDS99 K-y 200C')","(0.20791803, 0.030500319, 0.02883058, 0.019352892, 0.011677421, 0.002475597)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011')","(0.23986913, 0.05854352, 0.03747875, 0.014627198, 0.012276387)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'neodymiu.spc Neodymium_Oxide GDS34', 'laumonti.spc Laumontite GDS5')","(0.18672381, 0.04183838, 0.041293155, 0.026314873, 0.0075423326, 0.0009698437)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'carnall1.spc Carnallite NMNH98011', 'laumonti.spc Laumontite GDS5', 'neodymiu.spc Neodymium_Oxide GDS34')","(0.19992971, 0.07761619, 0.05412786, 0.017570147, 0.017147115, 0.009993648, 7.582494e-05)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.22618632, 0.11518589, 0.039260346, 0.023614166, 0.012663981, 0.011253201)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'zoisite.spc Zoisite HS347.3B', 'rhodoch1.spc Rhodochrosite HS338.3B', 'sepioli3.spc Sepiolite SepSp-1')","(0.17054278, 0.072137706, 0.06901575, 0.035499603, 0.025400931, 0.009437784, 0.0033994094)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.2353515, 0.06954584, 0.0639293, 0.046277136, 0.021962091, 0.011026284)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol3.spc Lepidolite NMNH105543', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'jarosit1.spc Jarosite GDS99 K-y 200C')","(0.22053164, 0.087808214, 0.036194716, 0.03197643, 0.03139499, 0.013234737, 0.0076679676, 0.0062916754)"
