Technique,Ordered Name,Coefficient
HySudeB,"('kainite.spc Kainite NMNH83904', 'lepidol3.spc Lepidolite NMNH105543', 'coquimbi.spc Coquimbite GDS22', 'montmor8.spc Montmorillonite STx-1', 'h2o-ice.spc H2O-Ice GDS136 77K', 'niter.spc Niter GDS43 (K-Saltpeter)', 'europium.spc Europium_Oxide GDS33', 'hyperst3.spc Hypersthene PYX02.c 180um', 'nontron3.spc Nontronite NG-1.b <2um fr', 'montmor3.spc Montmorillonite SCa-2.a', 'phalite.spc Polyhalite NMNH92669-4', 'brucite.spc Brucite HS247.3B', 'tremoli1.spc Tremolite HS18.3', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'analcime.spc Analcime GDS1')","(0.029875675576213203, 0.01711123636452667, 0.013920049853213556, 0.013393153168214494, 0.012689952262745515, 0.012523254957070773, 0.011678043528784173, 0.008850077183130889, 0.006054141520445093, 0.005361720151937934, 0.003631372684552551, 0.002833474508162323, 0.002415483065914638, 0.002078211597186123, 2.9182036289929062e-05)"
HySudeB,"('h2o-ice.spc H2O-Ice GDS136 77K', 'lepidol3.spc Lepidolite NMNH105543', 'analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'syngenit.spc Syngenite GDS139', 'beryl2.spc Beryl HS180.3B', 'a-alunit.spc Ammonioalunite NMNH145596', 'topazi.spc Topaz HS184.3B')","(0.04492760368541166, 0.022190416171616625, 0.013889332237053596, 0.010960448355811829, 0.010445471823991415, 0.008297932642214689, 0.003042615552503855, 0.0022065822097658196)"
HySudeB,"('bloedite.spc Bloedite GDS147', 'analcime.spc Analcime GDS1', 'syngenit.spc Syngenite GDS139', 'lepidol3.spc Lepidolite NMNH105543', 'topaze.spc Topaz Mt._Antero_#5', 'niter.spc Niter GDS43 (K-Saltpeter)', 'muscovi4.spc Muscovite GDS113 Ruby', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'phalite.spc Polyhalite NMNH92669-4')","(0.02759494050271352, 0.012096614526506264, 0.010922647033420763, 0.010742296656240114, 0.009767325091422013, 0.008167557613085054, 0.005718068795495935, 0.00488255060228048, 0.0019654088733136034)"
HySudeB,"('niter.spc Niter GDS43 (K-Saltpeter)', 'natroli1.spc Natrolite HS169.3B', 'phalite.spc Polyhalite NMNH92669-4', 'topazi.spc Topaz HS184.3B')","(0.020932218613346345, 0.011258395274637454, 0.0074714887967210954, 0.000350810455759108)"
HySudeB,"('topaze.spc Topaz Mt._Antero_#5', 'europium.spc Europium_Oxide GDS33')","(0.004497993840712106, 0.0020447464912262373)"
HySudeB,"('natroli1.spc Natrolite HS169.3B', 'bloedite.spc Bloedite GDS147', 'brucite.spc Brucite HS247.3B', 'lepidol5.spc Lepidolite NMNH105541', 'niter.spc Niter GDS43 (K-Saltpeter)', 'carnall2.spc Carnallite HS430.3B', 'epsomite.spc Epsomite GDS149')","(0.03795030622721811, 0.025401850589016013, 0.015157599233967926, 0.011622317414672574, 0.01038127633515905, 0.007527761371937376, 0.001963662509593206)"
HySudeB,"('epsomite.spc Epsomite GDS149', 'h2o-ice.spc H2O-Ice GDS136 77K', 'lepidol3.spc Lepidolite NMNH105543', 'carnall1.spc Carnallite NMNH98011', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'brucite.spc Brucite HS247.3B', 'lepidol5.spc Lepidolite NMNH105541', 'kainite.spc Kainite NMNH83904')","(0.05526088778578363, 0.04581653018730681, 0.027161541516069847, 0.021054166118360768, 0.0136558147263122, 0.011741153846448105, 0.003667576237628469, 0.0030694158978652976)"
HySudeB,"('natroli1.spc Natrolite HS169.3B', 'stilbit2.spc Stilbite HS482.3B', 'lepidol5.spc Lepidolite NMNH105541', 'gypsum1.spc Gypsum HS333.3B')","(0.05054995987751978, 0.011023189150750247, 0.007877098278918828, 0.002624099487022196)"
HySudeB,"('ulexite1.spc Ulexite HS441.3B', 'epsomite.spc Epsomite GDS149', 'h2o-ice.spc H2O-Ice GDS136 77K', 'lepidol3.spc Lepidolite NMNH105543', 'kainite.spc Kainite NMNH83904', 'lepidol5.spc Lepidolite NMNH105541')","(0.040666799091540404, 0.040242657308303426, 0.026924480991971075, 0.026268310038959592, 0.026086633146288136, 0.00693713890802592)"
HySudeB,"('epsomite.spc Epsomite GDS149', 'kainite.spc Kainite NMNH83904', 'lepidol3.spc Lepidolite NMNH105543', 'montmor3.spc Montmorillonite SCa-2.a', 'h2o-ice.spc H2O-Ice GDS136 77K', 'topazi.spc Topaz HS184.3B', 'europium.spc Europium_Oxide GDS33')","(0.0443515113244145, 0.030504265226766285, 0.024039167113186148, 0.01671445242132688, 0.009314259685702438, 0.0013382359013072885, 0.0010916184262187891)"
HySudeB,"('bloedite.spc Bloedite GDS147', 'lepidol3.spc Lepidolite NMNH105543', 'natroli1.spc Natrolite HS169.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'syngenit.spc Syngenite GDS139', 'niter.spc Niter GDS43 (K-Saltpeter)', 'topaze.spc Topaz Mt._Antero_#5', 'muscovi4.spc Muscovite GDS113 Ruby', 'talc3.spc Talc WS659', 'analcime.spc Analcime GDS1')","(0.05954601600031688, 0.025217657313846283, 0.009466077922999378, 0.004615068588943804, 0.004097587302282173, 0.004059203483586534, 0.002362306896041135, 0.0013812435884822574, 0.00013149042752566906, 3.755983747326768e-05)"
HySudeB,"('topazi.spc Topaz HS184.3B', 'phalite.spc Polyhalite NMNH92669-4')","(0.006529367090826031, 0.0006883816877767127)"
HySudeB,"('natroli2.spc Natrolite+Zeolit HS168.3B', 'lepidol5.spc Lepidolite NMNH105541', 'analcime.spc Analcime GDS1', 'brucite.spc Brucite HS247.3B', 'topazi.spc Topaz HS184.3B', 'niter.spc Niter GDS43 (K-Saltpeter)')","(0.07638603917173092, 0.03311717061847725, 0.01609848413958641, 0.008375134857572434, 0.003788788296950096, 0.0015518395551625652)"
HySudeB,"('lepidol5.spc Lepidolite NMNH105541', 'natroli1.spc Natrolite HS169.3B', 'stilbit2.spc Stilbite HS482.3B', 'syngenit.spc Syngenite GDS139', 'phalite.spc Polyhalite NMNH92669-4', 'witherit.spc Witherite HS273.3B', 'niter.spc Niter GDS43 (K-Saltpeter)', 'gypsum1.spc Gypsum HS333.3B')","(0.020673318861309128, 0.014464113748763115, 0.014375140924731826, 0.013990813348119606, 0.013670940247878526, 0.010094593247108173, 0.007978170985619391, 0.005921545517258104)"
HySudeB,"('natroli1.spc Natrolite HS169.3B',)","(0.028794455080102723,)"
HySudeB,"('c-black.spc Carbon_Black GDS68 sm.ap.', 'kainite.spc Kainite NMNH83904', 'h2o-ice.spc H2O-Ice GDS136 77K', 'analcime.spc Analcime GDS1', 'brucite.spc Brucite HS247.3B', 'stilbit2.spc Stilbite HS482.3B', 'lepidol5.spc Lepidolite NMNH105541', 'gypsum1.spc Gypsum HS333.3B', 'lepidol3.spc Lepidolite NMNH105543')","(0.057349026944968115, 0.045368387570645194, 0.03787317646888153, 0.02497719477961594, 0.024563243414522158, 0.023481420320031622, 0.017842965716982226, 0.012065514681832272, 0.006530111442681713)"
HySudeB,"('natroli1.spc Natrolite HS169.3B', 'lepidol5.spc Lepidolite NMNH105541', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'topazi.spc Topaz HS184.3B')","(0.027860850903458603, 0.018885756549264724, 0.0167993625304247, 0.005589686686179486)"
HySudeB,"('montmor3.spc Montmorillonite SCa-2.a', 'natroli1.spc Natrolite HS169.3B', 'stilbit2.spc Stilbite HS482.3B')","(0.029377368171496276, 0.024257802507483293, 0.0071719288844215275)"
HySudeB,"('c-black.spc Carbon_Black GDS68 sm.ap.', 'chabazit.spc Chabazite HS193.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'lepidol5.spc Lepidolite NMNH105541', 'ulexite1.spc Ulexite HS441.3B', 'brucite.spc Brucite HS247.3B', 'h2o-ice.spc H2O-Ice GDS136 77K', 'niter.spc Niter GDS43 (K-Saltpeter)')","(0.10236096769094001, 0.04562177610853611, 0.04505897524438646, 0.033436312439846266, 0.019427945464893282, 0.004400267602444466, 0.0007034096385238613, 0.0001297858860605776)"
HySudeB,"('natroli1.spc Natrolite HS169.3B', 'h2o-ice.spc H2O-Ice GDS136 77K', 'kainite.spc Kainite NMNH83904')","(0.02346309915267757, 0.008127217301416051, 0.0018631664884159347)"
HySudeB,"('natroli1.spc Natrolite HS169.3B', 'lepidol3.spc Lepidolite NMNH105543', 'bloedite.spc Bloedite GDS147', 'phalite.spc Polyhalite NMNH92669-4', 'syngenit.spc Syngenite GDS139', 'niter.spc Niter GDS43 (K-Saltpeter)', 'gypsum1.spc Gypsum HS333.3B')","(0.02634079585061593, 0.019395254351578205, 0.010063881602508826, 0.009398362586503665, 0.005711372354523435, 0.0006953921661182401, 0.0005080347876894411)"
HySudeB,"('kainite.spc Kainite NMNH83904', 'analcime.spc Analcime GDS1', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'lepidol5.spc Lepidolite NMNH105541')","(0.0332559993757555, 0.013197599266063573, 0.004415632048441615, 0.003255773331359822)"
HySudeB,"('mascagn1.spc Mascagnite GDS65.a (crs)', 'analcime.spc Analcime GDS1', 'kainite.spc Kainite NMNH83904', 'teepleit.spc Teepleite+Tron NMNH102798', 'lepidol3.spc Lepidolite NMNH105543', 'rhodoch1.spc Rhodochrosite HS338.3B', 'beryl2.spc Beryl HS180.3B', 'gypsum1.spc Gypsum HS333.3B', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'talc1.spc Talc GDS23 74-250um fr', 'topaze.spc Topaz Mt._Antero_#5', 'lepidol5.spc Lepidolite NMNH105541', 'saponit1.spc Saponite SapCa-1', 'europium.spc Europium_Oxide GDS33')","(0.31195734168969746, 0.08993362547400517, 0.07835954643883074, 0.07517077879619447, 0.05705872878690064, 0.04188144627706415, 0.039917724617409715, 0.015599017845826721, 0.014738757377062522, 0.011090948633697147, 0.005602110306755779, 0.004684897494354251, 0.004587144846208856, 0.003735908346106569)"
HySudeB,"('kainite.spc Kainite NMNH83904', 'lepidol5.spc Lepidolite NMNH105541', 'analcime.spc Analcime GDS1', 'topazi.spc Topaz HS184.3B', 'h2o-ice.spc H2O-Ice GDS136 77K')","(0.05786610028813945, 0.02176878800552143, 0.01994313498718972, 0.004574043163273497, 0.004209243362725446)"
HySudeB,"('c-black.spc Carbon_Black GDS68 sm.ap.', 'teepleit.spc Teepleite+Tron NMNH102798', 'hyperst3.spc Hypersthene PYX02.c 180um', 'h2o-ice.spc H2O-Ice GDS136 77K', 'analcime.spc Analcime GDS1', 'lepidol3.spc Lepidolite NMNH105543', 'gypsum1.spc Gypsum HS333.3B', 'nontron3.spc Nontronite NG-1.b <2um fr', 'montmor7.spc Montmorillonite CM26', 'zoisite.spc Zoisite HS347.3B', 'montmor6.spc Montmorillonite CM20', 'lepidol5.spc Lepidolite NMNH105541', 'montmor3.spc Montmorillonite SCa-2.a', 'phalite.spc Polyhalite NMNH92669-4', 'europium.spc Europium_Oxide GDS33', 'montmor8.spc Montmorillonite STx-1', 'beryl2.spc Beryl HS180.3B', 'dolomit1.spc Dolomite HS102.3B', 'calcite1.spc Calcite WS272')","(0.1354152636815116, 0.06511934269969255, 0.048500954949620596, 0.045174064484694805, 0.0426759145999173, 0.03436841668893173, 0.03376733185774653, 0.030972598421527255, 0.024557231029131585, 0.02445654426923041, 0.014823670672865141, 0.014750863516807227, 0.009589682839846818, 0.007602928973732496, 0.0032952305086798527, 0.002500431155207665, 0.0019141500954863177, 0.0014630583877819742, 0.0002970196680334098)"
HySudeB,"('lepidol3.spc Lepidolite NMNH105543', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'kainite.spc Kainite NMNH83904', 'syngenit.spc Syngenite GDS139', 'h2o-ice.spc H2O-Ice GDS136 77K', 'topazi.spc Topaz HS184.3B', 'natroli1.spc Natrolite HS169.3B')","(0.046738163850481726, 0.024899127032444693, 0.023151395203151327, 0.005456158991744465, 0.0048580328943375155, 0.004800391455431332, 0.0008697576699053985)"
HySudeB,"('kainite.spc Kainite NMNH83904', 'lepidol3.spc Lepidolite NMNH105543', 'analcime.spc Analcime GDS1')","(0.06998153881314291, 0.032397739730773895, 0.012744590746058765)"
HySudeB,"('lepidol3.spc Lepidolite NMNH105543', 'chabazit.spc Chabazite HS193.3B', 'scolecit.spc Scolecite GDS7 acid trtd', 'topazi.spc Topaz HS184.3B', 'europium.spc Europium_Oxide GDS33', 'kainite.spc Kainite NMNH83904', 'witherit.spc Witherite HS273.3B', 'beryl2.spc Beryl HS180.3B')","(0.06278625288328778, 0.035951914372031345, 0.012191867088813934, 0.005534695344195395, 0.005009891463456859, 0.004767628959005124, 0.0012853354437731928, 0.00028823006613065087)"
HySudeB,"('nontron3.spc Nontronite NG-1.b <2um fr', 'montmor3.spc Montmorillonite SCa-2.a', 'lepidol3.spc Lepidolite NMNH105543', 'gypsum1.spc Gypsum HS333.3B', 'epsomite.spc Epsomite GDS149', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'h2o-ice.spc H2O-Ice GDS136 77K', 'europium.spc Europium_Oxide GDS33', 'topazi.spc Topaz HS184.3B')","(0.056119140144709985, 0.05173089851785367, 0.04377012724168087, 0.04236608836929784, 0.036788992394398666, 0.028105053452759775, 0.01256518663186672, 0.004257856112445325, 0.002877038872465529)"
HySudeB,"('natroli2.spc Natrolite+Zeolit HS168.3B', 'carnall1.spc Carnallite NMNH98011', 'montmor3.spc Montmorillonite SCa-2.a', 'h2o-ice.spc H2O-Ice GDS136 77K', 'lepidol3.spc Lepidolite NMNH105543', 'natroli1.spc Natrolite HS169.3B', 'lepidol5.spc Lepidolite NMNH105541', 'epsomite.spc Epsomite GDS149')","(0.03434441247892234, 0.022309434921308643, 0.02037341906191279, 0.019707701418437064, 0.01375095896926769, 0.012172984925370722, 0.008342236382958161, 0.003533593773422818)"
HySudeB,"('ulexite2.spc Ulexite GDS138 Boron CA', 'natroli1.spc Natrolite HS169.3B', 'h2o-ice.spc H2O-Ice GDS136 77K', 'brucite.spc Brucite HS247.3B', 'illite1.spc Illite GDS4 (Marblehead)', 'montmor3.spc Montmorillonite SCa-2.a', 'carnall2.spc Carnallite HS430.3B', 'lepidol3.spc Lepidolite NMNH105543', 'carnall1.spc Carnallite NMNH98011')","(0.04632356863300037, 0.033992809172556704, 0.026503834279796308, 0.013994688145070303, 0.013097402494455379, 0.010562562781797758, 0.006066250845257295, 0.00373374843619518, 0.002120615222199772)"
HySudeB,"('kainite.spc Kainite NMNH83904', 'lepidol3.spc Lepidolite NMNH105543', 'natroli1.spc Natrolite HS169.3B', 'hyperst4.spc Hypersthene PYX02.b 120um', 'h2o-ice.spc H2O-Ice GDS136 77K', 'syngenit.spc Syngenite GDS139')","(0.029855969320505552, 0.01938768609911558, 0.007487683008507152, 0.007218649523349157, 0.00335834190747216, 0.0011603197163667727)"
HySudeB,"('h2o-ice.spc H2O-Ice GDS136 77K', 'lepidol3.spc Lepidolite NMNH105543', 'analcime.spc Analcime GDS1', 'topazi.spc Topaz HS184.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'syngenit.spc Syngenite GDS139')","(0.04713228665747139, 0.012654075698145889, 0.011165109339822104, 0.0036491072407529163, 0.003050570137975637, 0.002987976261178749)"
HySudeB,"('natroli1.spc Natrolite HS169.3B', 'topazi.spc Topaz HS184.3B', 'niter.spc Niter GDS43 (K-Saltpeter)', 'phalite.spc Polyhalite NMNH92669-4', 'lepidol5.spc Lepidolite NMNH105541')","(0.01814246205606987, 0.007618973119912055, 0.007184756987776345, 0.006752279827307355, 0.0058466980774854495)"
HySudeB,"('teepleit.spc Teepleite+Tron NMNH102798', 'h2o-ice.spc H2O-Ice GDS136 77K', 'lepidol3.spc Lepidolite NMNH105543', 'analcime.spc Analcime GDS1', 'hyperst3.spc Hypersthene PYX02.c 180um', 'niter.spc Niter GDS43 (K-Saltpeter)', 'brucite.spc Brucite HS247.3B', 'europium.spc Europium_Oxide GDS33', 'jarosit1.spc Jarosite GDS99 K-y 200C')","(0.0462585673932179, 0.04078821598542398, 0.03911545617862332, 0.014378738649061714, 0.014043004553470488, 0.00980949623351376, 0.003777943896668276, 0.0026596023950776738, 0.0018806644261406772)"
HySudeB,"('lepidol3.spc Lepidolite NMNH105543', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'syngenit.spc Syngenite GDS139', 'h2o-ice.spc H2O-Ice GDS136 77K', 'topazi.spc Topaz HS184.3B')","(0.04670701626249797, 0.0417198772923745, 0.015644632140897435, 0.0059958247086715115, 0.002376334181098472)"
HySudeB,"('kainite.spc Kainite NMNH83904', 'stilbit2.spc Stilbite HS482.3B', 'lepidol3.spc Lepidolite NMNH105543', 'lepidol5.spc Lepidolite NMNH105541', 'nontron3.spc Nontronite NG-1.b <2um fr', 'jarosit7.spc Jarosite NMNH95074-1 Na', 'europium.spc Europium_Oxide GDS33', 'scolecit.spc Scolecite GDS7 acid trtd', 'syngenit.spc Syngenite GDS139')","(0.05593280330545632, 0.03667310323368356, 0.02703371721570337, 0.018630717356578903, 0.016031276242787176, 0.01414600294415005, 0.011284858250291878, 0.004972418306617603, 0.0035629146992861493)"
HySudeB,"('natroli2.spc Natrolite+Zeolit HS168.3B', 'analcime.spc Analcime GDS1', 'lepidol3.spc Lepidolite NMNH105543', 'lepidol5.spc Lepidolite NMNH105541', 'kainite.spc Kainite NMNH83904', 'topazi.spc Topaz HS184.3B', 'natroli1.spc Natrolite HS169.3B')","(0.052735798075161607, 0.03010089008509457, 0.027627364678620325, 0.020772608359638924, 0.003070636313524179, 0.0004937779340119866, 0.00024267489991599975)"
HySudeB,"('c-black.spc Carbon_Black GDS68 sm.ap.', 'analcime.spc Analcime GDS1', 'teepleit.spc Teepleite+Tron NMNH102798', 'montmor8.spc Montmorillonite STx-1', 'lepidol3.spc Lepidolite NMNH105543', 'zoisite.spc Zoisite HS347.3B', 'gypsum1.spc Gypsum HS333.3B', 'pinnoite.spc Pinnoite NMNH123943', 'carnall1.spc Carnallite NMNH98011', 'europium.spc Europium_Oxide GDS33', 'gaylussi.spc Gaylussite NMNH102876-2', 'lepidol2.spc Lepidolite NMNH105538', 'colemani.spc Colemanite GDS143', 'hyperst2.spc Hypersthene PYX02.h >250u', 'phalite.spc Polyhalite NMNH92669-4', 'dickite1.spc Dickite NMNH106242', 'hyperst3.spc Hypersthene PYX02.c 180um', 'glauconi.spc Glauconite HS313.3B', 'rhodoch1.spc Rhodochrosite HS338.3B', 'h2o-ice.spc H2O-Ice GDS136 77K', 'montmor3.spc Montmorillonite SCa-2.a', 'talc1.spc Talc GDS23 74-250um fr')","(0.17249595191868577, 0.06292469709876604, 0.055113392478082036, 0.04982855044572015, 0.048765951111444696, 0.04287819969858869, 0.03744199230551156, 0.025259687174041763, 0.023000978068954476, 0.018861092095010024, 0.014220867457469432, 0.014199058009929842, 0.013765650393325154, 0.012603230587346352, 0.010373782513412533, 0.010074216328369278, 0.008097846856568048, 0.0074461146456080065, 0.0059052033612672136, 0.005474672552983419, 0.0028001503623501494, 0.00019695329525746096)"
HySudeB,"('montmor3.spc Montmorillonite SCa-2.a', 'stilbit2.spc Stilbite HS482.3B', 'lepidol5.spc Lepidolite NMNH105541', 'lepidol3.spc Lepidolite NMNH105543', 'kainite.spc Kainite NMNH83904', 'analcime.spc Analcime GDS1', 'rhodoch1.spc Rhodochrosite HS338.3B')","(0.06776870870962678, 0.03780698601206959, 0.028825234769884207, 0.01213780652161306, 0.011533037933218273, 0.010340196967181442, 0.003931257272154098)"
HySudeB,"('natroli2.spc Natrolite+Zeolit HS168.3B', 'stilbit2.spc Stilbite HS482.3B', 'natroli1.spc Natrolite HS169.3B')","(0.020722320596317116, 0.015459883387116943, 0.012681004513238085)"
HySudeB,"('montmor3.spc Montmorillonite SCa-2.a', 'c-black.spc Carbon_Black GDS68 sm.ap.', 'opal1.spc Opal WS732', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'lepidol5.spc Lepidolite NMNH105541', 'saponit1.spc Saponite SapCa-1', 'kainite.spc Kainite NMNH83904', 'hyperst2.spc Hypersthene PYX02.h >250u', 'ulexite1.spc Ulexite HS441.3B', 'h2o-ice.spc H2O-Ice GDS136 77K', 'europium.spc Europium_Oxide GDS33', 'lepidol3.spc Lepidolite NMNH105543')","(0.05861178193415054, 0.05390197841868697, 0.03981236255929152, 0.03557752026293127, 0.018914032704662628, 0.018103994103525364, 0.007024472031980079, 0.004003497079079129, 0.0028055694730547177, 0.002383703103703989, 0.0023333280516242543, 0.0006307382622208759)"
HySudeB,"('montmor3.spc Montmorillonite SCa-2.a', 'chabazit.spc Chabazite HS193.3B', 'natroli1.spc Natrolite HS169.3B', 'h2o-ice.spc H2O-Ice GDS136 77K', 'brucite.spc Brucite HS247.3B', 'lepidol3.spc Lepidolite NMNH105543')","(0.029614451215679374, 0.02920220559991266, 0.022190902105720344, 0.011656634408669223, 0.00915831042458134, 0.0023172038549674747)"
HySudeB,"('h2o-ice.spc H2O-Ice GDS136 77K', 'acmite.spc Acmite NMNH133746', 'natroli1.spc Natrolite HS169.3B', 'illite1.spc Illite GDS4 (Marblehead)', 'brucite.spc Brucite HS247.3B', 'syngenit.spc Syngenite GDS139', 'lepidol3.spc Lepidolite NMNH105543', 'carnall1.spc Carnallite NMNH98011', 'niter.spc Niter GDS43 (K-Saltpeter)', 'hyperst2.spc Hypersthene PYX02.h >250u', 'muscovic.spc Muscovite HS24.3')","(0.03486072363640718, 0.020288185530779036, 0.020122780152965054, 0.01539451898628619, 0.0133109786534992, 0.013086428771780692, 0.01230327956158966, 0.008885404179166959, 0.006246532305060673, 0.0058396263860965355, 0.0042025188790221595)"
HySudeB,"('phalite.spc Polyhalite NMNH92669-4', 'natroli1.spc Natrolite HS169.3B', 'topaze.spc Topaz Mt._Antero_#5', 'kainite.spc Kainite NMNH83904', 'topazi.spc Topaz HS184.3B')","(0.011613960405914125, 0.006098737463921503, 0.004631850463957863, 0.0043200141598438106, 0.002776818081375316)"
HySudeB,"('c-black.spc Carbon_Black GDS68 sm.ap.', 'kainite.spc Kainite NMNH83904', 'analcime.spc Analcime GDS1', 'epsomite.spc Epsomite GDS149', 'lepidol5.spc Lepidolite NMNH105541', 'h2o-ice.spc H2O-Ice GDS136 77K', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'brucite.spc Brucite HS247.3B')","(0.05008557800671163, 0.03895203555732302, 0.02952283795113761, 0.0238025472639888, 0.020347435284837765, 0.012643474119589462, 0.012414850433656262, 0.0025621009832803047)"
HySudeB,"('lepidol3.spc Lepidolite NMNH105543', 'bloedite.spc Bloedite GDS147', 'niter.spc Niter GDS43 (K-Saltpeter)', 'natroli1.spc Natrolite HS169.3B', 'montmor2.spc Montmorillonite SAz-1', 'syngenit.spc Syngenite GDS139', 'talc3.spc Talc WS659', 'europium.spc Europium_Oxide GDS33')","(0.040352464716798805, 0.027845108193750478, 0.013403829675646906, 0.013322092189008006, 0.00657823434885473, 0.006435121277304948, 0.006045545662094705, 0.004282855639746547)"
HySudeB,"('lepidol3.spc Lepidolite NMNH105543', 'bloedite.spc Bloedite GDS147', 'natroli1.spc Natrolite HS169.3B', 'montmor3.spc Montmorillonite SCa-2.a', 'montmor8.spc Montmorillonite STx-1', 'gypsum2.spc Gypsum SU2202', 'niter.spc Niter GDS43 (K-Saltpeter)', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'nontron3.spc Nontronite NG-1.b <2um fr', 'syngenit.spc Syngenite GDS139')","(0.058044810176436305, 0.040589224124161036, 0.024286842150431337, 0.013743223302045433, 0.013175909430350314, 0.013075703356601836, 0.005753198873374321, 0.0036841630922600727, 0.0015662357274188708, 0.001020600789713054)"
HySudeB,"('lepidol3.spc Lepidolite NMNH105543', 'chabazit.spc Chabazite HS193.3B', 'kainite.spc Kainite NMNH83904', 'montmor3.spc Montmorillonite SCa-2.a', 'analcime.spc Analcime GDS1', 'lepidol2.spc Lepidolite NMNH105538', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'topazi.spc Topaz HS184.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'gypsum1.spc Gypsum HS333.3B', 'montmor8.spc Montmorillonite STx-1')","(0.051014043963788655, 0.0500545928060403, 0.04192628824594828, 0.03183507663543916, 0.02494990048706504, 0.00954330981669821, 0.009020200592798337, 0.005271698953693899, 0.005038370726715179, 0.00474263384123536, 5.520442296002632e-05)"
HySudeB,"('lepidol3.spc Lepidolite NMNH105543', 'hyperst4.spc Hypersthene PYX02.b 120um', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'gypsum1.spc Gypsum HS333.3B', 'zoisite.spc Zoisite HS347.3B', 'analcime.spc Analcime GDS1', 'colemani.spc Colemanite GDS143', 'nontron3.spc Nontronite NG-1.b <2um fr', 'natroli1.spc Natrolite HS169.3B', 'talc3.spc Talc WS659', 'phalite.spc Polyhalite NMNH92669-4', 'talc1.spc Talc GDS23 74-250um fr', 'carnall1.spc Carnallite NMNH98011')","(0.09281537917641788, 0.05949144001113522, 0.047103288199977014, 0.03684269325139593, 0.03326454972625763, 0.02824031392197408, 0.020671860495191666, 0.012277029294816891, 0.007434969601917935, 0.005559854109193442, 0.0030869013503632085, 0.0029863254636802584, 0.00038877225824599735)"
HySudeB,"('montmor3.spc Montmorillonite SCa-2.a', 'lepidol5.spc Lepidolite NMNH105541', 'gypsum1.spc Gypsum HS333.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'analcime.spc Analcime GDS1', 'stilbit2.spc Stilbite HS482.3B', 'brucite.spc Brucite HS247.3B', 'topazi.spc Topaz HS184.3B')","(0.07049317123043176, 0.04246213078788759, 0.024935678389191644, 0.024814375339541474, 0.018151553296240054, 0.014523102507889765, 0.0022386424125000535, 0.0010825616216440473)"
HySudeB,"('lepidol3.spc Lepidolite NMNH105543', 'analcime.spc Analcime GDS1', 'montmor3.spc Montmorillonite SCa-2.a', 'kainite.spc Kainite NMNH83904', 'gypsum1.spc Gypsum HS333.3B', 'syngenit.spc Syngenite GDS139', 'montmor8.spc Montmorillonite STx-1')","(0.0857150242310154, 0.057418922304326346, 0.03137725075601747, 0.008686126848575036, 0.00648676814361303, 0.004770825846963538, 0.004219466861607348)"
